date;close;open;high;low;vol;Percentage_diff;target;CDL3OUTSIDE;CDLADVANCEBLOCK;CDLBELTHOLD;CDLCLOSINGMARUBOZU;CDLDOJISTAR;CDLENGULFING;CDLHARAMI;CDLHARAMICROSS;CDLHIGHWAVE;CDLHIKKAKE;CDLLONGLINE;CDLMARUBOZU;CDLSEPARATINGLINES;CDLSHOOTINGSTAR;CDLSHORTLINE;CDLSPINNINGTOP;CDLXSIDEGAP3METHODS;Trend;Residuals
2012-03-17;5.2;5.3;5.4;5.2;39100.0;-2.25;0.0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;5.142857142857143;0.24088015126810824
2012-03-18;5.3;5.2;5.3;5.2;22860.0;1.15;1.0;0;0;100;100;0;0;0;0;0;0;100;100;0;0;0;0;0;5.057142857142857;4.2219618491229856
2012-03-19;4.7;5.3;5.3;4.5;188890.0;-11.17;0.0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.9714285714285715;-9.189314755167302
2012-03-20;4.8;4.7;4.9;4.6;66340.0;3.2;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;4.885714285714285;-1.236400469452862
2012-03-21;4.8;4.8;4.9;4.8;46440.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.814285714285714;-19.589516927691157
2012-03-22;4.7;4.8;4.9;4.6;58070.0;-2.29;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;4.7142857142857135;15.114408220642929
2012-03-23;4.7;4.7;4.8;4.6;54130.0;0.0;0.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;4.699999999999999;10.352267645563014
2012-03-24;4.7;4.7;4.7;4.6;39070.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.7;0.1837372941252513
2012-03-25;4.6;4.7;4.7;4.3;71560.0;-2.78;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.7;3.8791047062658426
2012-03-26;4.6;4.6;4.7;4.5;69840.0;1.54;1.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;4.7142857142857135;-9.032171898024446
2012-03-27;4.8;4.6;4.8;4.5;73430.0;4.11;1.0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;4.742857142857142;-1.0935433265957188
2012-03-28;4.8;4.8;4.8;4.7;38020.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.7714285714285705;-19.546659784834013
2012-03-29;4.8;4.8;4.9;4.7;37980.0;0.0;0.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;4.8;15.128693934928641
2012-03-30;4.9;4.8;4.9;4.7;39070.0;1.04;1.0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;4.857142857142858;10.395124788420155
2012-03-31;4.9;4.9;4.9;4.8;35530.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.871428571428571;0.21230872269668066
2012-04-01;4.8;4.9;4.9;4.7;35950.0;-1.63;0.0;0;0;-100;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;4.885714285714286;3.893390420551557
2012-04-02;5.0;4.8;5.1;4.8;80660.0;2.9;1.0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.9;-8.817886183738732
2012-04-03;4.9;5.0;5.0;4.8;78480.0;0.0;0.0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.9;-1.1506861837385767
2012-04-04;4.9;4.9;5.0;4.9;51040.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.871428571428572;-19.546659784834013
2012-04-05;4.9;4.9;4.9;4.9;33810.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;4.871428571428572;15.15726536350007
2012-04-06;4.9;4.9;5.0;4.9;58210.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.857142857142858;10.395124788420155
2012-04-07;4.7;4.9;4.9;4.7;80950.0;-5.25;0.0;0;0;-100;-100;0;0;0;0;0;0;-100;-100;-100;0;0;0;0;4.8428571428571425;0.040880151268108955
2012-04-08;4.8;4.7;4.8;4.6;41970.0;2.13;1.0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;4.842857142857143;3.9362475634086995
2012-04-09;4.9;4.8;4.9;4.7;39240.0;1.67;1.0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;4.8428571428571425;-8.860743326595873
2012-04-10;4.8;4.9;4.9;4.8;53100.0;0.0;0.0;0;0;-100;-100;0;0;0;0;0;0;-100;-100;0;0;0;0;0;4.8428571428571425;-1.1935433265957194
2012-04-11;4.9;4.8;5.0;4.8;67040.0;1.86;1.0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.885714285714286;-19.560945499119725
2012-04-12;4.9;4.9;4.9;4.8;46370.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.914285714285715;15.114408220642927
2012-04-13;4.9;4.9;4.9;4.7;93110.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.914285714285715;10.337981931277298
2012-04-14;5.0;4.9;5.0;4.9;63890.0;0.0;0.0;0;0;100;100;0;0;0;0;0;0;100;100;0;0;0;0;0;4.942857142857143;0.24088015126810824
2012-04-15;5.0;5.0;5.0;4.9;33340.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.9714285714285715;4.007676134837272
2012-04-16;4.9;5.0;5.0;4.9;31160.0;0.0;0.0;0;0;-100;-100;0;0;0;0;0;0;-100;-100;-100;0;0;0;0;5.0;-9.017886183738732
2012-04-17;5.0;4.9;5.0;4.9;30650.0;1.01;1.0;0;0;100;100;0;0;0;0;0;0;100;100;0;0;0;0;0;5.057142857142857;-1.2078290408814336
2012-04-18;5.1;5.0;5.2;5.0;79130.0;2.81;1.0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.1;-19.57523121340544
2012-04-19;5.1;5.1;5.2;5.1;46680.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.128571428571428;15.100122506357213
2012-04-20;5.3;5.1;5.5;5.1;104070.0;4.09;1.0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.142857142857142;10.509410502705869
2012-04-21;5.3;5.3;5.5;5.1;60920.0;-1.68;0.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;5.157142857142857;0.32659443698239454
2012-04-22;5.2;5.3;5.3;5.1;37110.0;-1.14;0.0;0;0;-100;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;5.1571428571428575;4.021961849122986
2012-04-23;5.0;5.2;5.2;5.0;49370.0;-4.62;0.0;0;0;-100;-100;0;0;0;0;0;0;-100;-100;0;0;0;0;0;5.1571428571428575;-9.075029040881589
2012-04-24;5.1;5.0;5.2;4.9;70990.0;2.82;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.128571428571429;-1.179257612310006
2012-04-25;5.1;5.1;5.2;5.0;35640.0;0.0;0.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;5.085714285714285;-19.560945499119725
2012-04-26;5.1;5.1;5.2;5.0;57360.0;0.0;0.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;5.042857142857143;15.185836792071498
2012-04-27;5.1;5.1;5.1;5.0;25870.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.0285714285714285;10.423696216991583
2012-04-28;5.0;5.1;5.1;4.8;91590.0;-2.54;0.0;0;0;-100;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;5.014285714285714;0.16945157983953707
2012-04-29;4.9;5.0;5.0;4.9;22230.0;-1.61;0.0;0;0;-100;-100;0;0;0;0;0;0;-100;-100;0;0;0;0;0;5.014285714285714;3.8648189919801292
2012-04-30;4.9;4.9;5.0;4.9;55770.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.014285714285714;-9.032171898024446
2012-05-01;5.0;4.9;5.0;4.9;36680.0;1.01;1.0;0;0;100;100;0;0;0;0;0;0;100;100;0;0;0;0;0;5.014285714285714;-1.164971898024291
2012-05-02;5.1;5.0;5.2;5.0;95960.0;1.4;1.0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.0285714285714285;-19.50380264197687
2012-05-03;5.1;5.1;5.2;5.0;35420.0;1.18;1.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;5.057142857142857;15.171551077785784
2012-05-04;5.1;5.1;5.2;5.1;43630.0;-1.17;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.085714285714285;10.366553359848727
2012-05-05;5.1;5.1;5.1;5.0;18840.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.1;0.1837372941252513
2012-05-06;5.1;5.1;5.1;5.0;19300.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.085714285714285;3.9933904205515574
2012-05-07;5.1;5.1;5.1;5.0;46180.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.042857142857143;-8.860743326595875
2012-05-08;5.1;5.1;5.1;5.0;68200.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.0285714285714285;-1.0792576123100055
2012-05-09;5.0;5.1;5.1;5.0;38920.0;0.0;0.0;0;0;-100;-100;0;0;0;0;0;0;-100;-100;-100;0;0;0;0;4.999999999999999;-19.57523121340544
2012-05-10;4.8;5.0;5.1;4.8;69980.0;-3.77;0.0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;4.971428571428571;14.95726536350007
2012-05-11;5.0;4.8;5.0;4.8;63130.0;2.27;1.0;0;0;100;100;0;0;0;0;0;0;100;100;0;0;0;0;0;4.957142857142857;10.395124788420155
2012-05-12;4.9;5.0;5.0;4.9;20880.0;0.0;0.0;0;0;-100;-100;0;0;0;0;0;0;-100;-100;0;0;0;0;0;4.942857142857143;0.1408801512681086
2012-05-13;4.9;4.9;5.0;4.9;14050.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.957142857142857;3.921961849122986
2012-05-14;5.0;4.9;5.0;4.9;52850.0;1.62;1.0;0;0;100;100;0;0;0;0;0;0;100;100;0;0;0;0;0;5.0;-8.917886183738732
2012-05-15;5.0;5.0;5.0;4.9;44140.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.014285714285714;-1.164971898024291
2012-05-16;5.1;5.0;5.1;5.0;69370.0;0.99;1.0;0;0;100;100;0;0;0;0;0;0;100;100;0;0;0;0;0;5.042857142857143;-19.518088356262584
2012-05-17;5.1;5.1;5.1;5.1;26620.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;5.071428571428571;15.15726536350007
2012-05-18;5.1;5.1;5.1;5.1;52580.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;5.085714285714285;10.366553359848727
2012-05-19;5.1;5.1;5.1;5.1;23160.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;5.1;0.1837372941252513
2012-05-20;5.1;5.1;5.2;5.1;18690.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.1;3.979104706265843
2012-05-21;5.1;5.1;5.1;5.1;33620.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;5.1;-8.917886183738732
2012-05-22;5.1;5.1;5.1;5.1;46680.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;5.114285714285714;-1.164971898024291
2012-05-23;5.1;5.1;5.2;5.1;52960.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.114285714285714;-19.589516927691157
2012-05-24;5.1;5.1;5.2;5.1;28920.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.114285714285714;15.114408220642927
2012-05-25;5.2;5.1;5.2;5.1;23080.0;0.0;0.0;0;0;100;100;0;0;0;0;0;0;100;100;0;0;0;0;0;5.114285714285714;10.4379819312773
2012-05-26;5.1;5.2;5.2;5.1;16590.0;-0.97;0.0;0;0;-100;-100;0;0;0;0;0;0;-100;-100;0;0;0;0;0;5.128571428571428;0.15516586555382283
2012-05-27;5.1;5.1;5.2;5.1;15750.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.128571428571428;3.9505332776944146
2012-05-28;5.1;5.1;5.2;5.1;27560.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.142857142857142;-8.960743326595875
2012-05-29;5.2;5.1;5.2;5.0;61270.0;0.0;0.0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;5.157142857142857;-1.107829040881433
2012-05-30;5.1;5.2;5.2;5.1;39940.0;0.0;0.0;0;0;-100;-100;0;0;0;0;0;0;-100;-100;0;0;0;0;0;5.185714285714285;-19.660945499119727
2012-05-31;5.2;5.1;5.2;5.1;39480.0;0.0;0.0;0;0;100;100;0;0;0;0;0;0;100;100;0;0;0;0;0;5.2;15.128693934928641
2012-06-01;5.3;5.2;5.3;5.2;44690.0;1.74;1.0;0;0;100;100;0;0;0;0;0;0;100;100;0;0;0;0;0;5.228571428571429;10.423696216991583
2012-06-02;5.3;5.3;5.3;5.2;15170.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.257142857142857;0.226594436982394
2012-06-03;5.2;5.3;5.3;5.2;12680.0;0.0;0.0;0;0;-100;-100;0;0;0;0;0;0;-100;-100;-100;0;0;0;0;5.314285714285714;3.8648189919801292
2012-06-04;5.3;5.2;5.3;5.2;51240.0;1.15;1.0;0;0;100;100;0;0;0;0;0;0;100;100;0;0;0;0;0;5.371428571428571;-8.989314755167303
2012-06-05;5.4;5.3;5.5;5.2;83930.0;3.23;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.414285714285714;-1.16497189802429
2012-06-06;5.5;5.4;5.5;5.4;40680.0;0.0;0.0;0;0;100;100;0;0;0;0;0;0;100;100;0;0;0;0;0;5.457142857142856;-19.532374070548297
2012-06-07;5.6;5.5;5.6;5.4;48070.0;2.38;1.0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;5.499999999999999;15.228693934928643
2012-06-08;5.6;5.6;5.7;5.6;53840.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.542857142857143;10.40941050270587
2012-06-09;5.6;5.6;5.7;5.5;37120.0;-1.24;0.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;5.585714285714285;0.19802300841096554
2012-06-10;5.5;5.6;5.6;5.4;24400.0;-1.62;0.0;0;0;-100;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;5.642857142857142;3.8362475634087008
2012-06-11;5.6;5.5;5.6;5.4;40260.0;1.83;1.0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;5.685714285714285;-9.003600469453017
2012-06-12;5.7;5.6;5.8;5.5;78980.0;2.33;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.814285714285714;-1.2649718980242906
2012-06-13;5.9;5.7;6.0;5.7;57240.0;4.04;1.0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.928571428571429;-19.60380264197687
2012-06-14;5.9;5.9;6.0;5.8;35040.0;0.0;0.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;6.0285714285714285;15.000122506357213
2012-06-15;6.5;5.9;6.6;5.9;65640.0;9.24;1.0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.128571428571428;10.723696216991584
2012-06-16;6.4;6.5;6.6;6.3;78200.0;-1.54;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.242857142857144;0.3408801512681079
2012-06-17;6.2;6.4;6.5;6.1;48800.0;-3.75;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.357142857142858;3.8219618491229856
2012-06-18;6.3;6.2;6.4;6.0;46830.0;2.44;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;6.4714285714285715;-9.089314755167305
2012-06-19;6.5;6.3;6.5;6.3;43880.0;3.01;1.0;0;0;100;100;0;0;0;0;0;0;100;100;0;0;0;0;0;6.485714285714286;-1.1364004694528624
2012-06-20;6.7;6.5;6.7;6.4;64069.99999999999;2.62;1.0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;6.485714285714286;-19.360945499119726
2012-06-21;6.7;6.7;6.8;6.6;51940.0;0.0;0.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;6.5;15.32869393492864
2012-06-22;6.6;6.7;6.8;6.4;56820.0;-1.95;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.5;10.452267645563012
2012-06-23;6.4;6.6;6.7;6.4;20120.0;-1.83;0.0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;6.485714285714286;0.0980230084109659
2012-06-24;6.3;6.4;6.5;6.3;33950.0;-1.24;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.485714285714286;3.793390420551557
2012-06-25;6.3;6.3;6.4;6.2;62640.0;0.0;0.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;6.4714285714285715;-9.089314755167305
2012-06-26;6.4;6.3;6.5;6.3;48740.0;1.9;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.485714285714286;-1.236400469452862
2012-06-27;6.7;6.4;6.7;6.4;41980.0;3.58;1.0;0;0;100;100;0;0;0;0;0;0;100;100;0;0;0;0;0;6.5285714285714285;-19.40380264197687
2012-06-28;6.6;6.7;6.7;6.5;42820.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.571428571428571;15.15726536350007
2012-06-29;6.7;6.6;6.7;6.5;26300.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.642857142857143;10.40941050270587
2012-06-30;6.7;6.7;6.7;6.6;20590.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.642857142857143;0.24088015126810824
2012-07-01;6.6;6.7;6.7;6.5;20580.0;-0.9;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.614285714285714;3.964818991980129
2012-07-02;6.8;6.6;6.8;6.6;32360.0;1.96;1.0;0;0;100;100;0;0;0;0;0;0;100;100;0;0;0;0;0;6.628571428571429;-8.746457612310161
2012-07-03;6.4;6.8;6.8;6.4;71070.0;-4.59;0.0;0;0;-100;-100;0;0;0;0;0;0;-100;-100;0;0;0;0;0;6.628571428571428;-1.3792576123100044
2012-07-04;6.5;6.4;6.6;6.4;33480.0;0.93;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.642857142857142;-19.718088356262584
2012-07-05;6.7;6.5;6.8;6.5;45350.0;2.46;1.0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.671428571428572;15.15726536350007
2012-07-06;6.7;6.7;6.7;6.6;43190.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.7;10.352267645563012
2012-07-07;6.8;6.7;6.9;6.6;37990.0;1.65;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;6.814285714285714;0.16945157983953707
2012-07-08;6.8;6.8;6.9;6.7;18220.0;0.0;0.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;6.914285714285714;3.8648189919801292
2012-07-09;7.0;6.8;7.1;6.7;61640.0;3.24;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.07142857142857;-8.989314755167303
2012-07-10;7.2;7.0;7.3;7.0;70070.0;2.56;1.0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.2142857142857135;-1.16497189802429
2012-07-11;7.2;7.2;7.3;7.0;41890.0;0.0;0.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;7.314285714285713;-19.689516927691155
2012-07-12;7.8;7.2;7.9;7.1;64620.00000000001;8.53;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.428571428571427;15.500122506357215
2012-07-13;7.7;7.8;7.8;7.4;65470.0;-1.16;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6428571428571415;10.409410502705871
2012-07-14;7.5;7.7;7.7;7.5;16010.000000000002;-1.69;0.0;0;0;-100;-100;0;0;0;0;0;0;-100;-100;0;0;0;0;0;7.87142857142857;-0.1876912773033188
2012-07-15;7.6;7.5;7.7;7.4;26980.0;1.06;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.142857142857142;3.4362475634087004
2012-07-16;8.5;7.6;8.6;7.6;103400.0;11.55;1.0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.3;-8.717886183738733
2012-07-17;8.8;8.5;9.5;7.3;210800.0;3.53;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.414285714285713;-0.7649718980242888
2012-07-18;9.1;8.8;9.4;8.5;105950.0;3.52;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.614285714285714;-19.089516927691157
2012-07-19;8.9;9.1;9.2;8.8;48250.0;-2.63;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;8.728571428571428;15.300122506357214
2012-07-20;8.5;8.9;8.9;7.6;154660.0;-3.95;0.0;0;0;-100;0;0;0;0;0;0;100;0;0;0;0;0;0;0;8.714285714285714;10.137981931277299
2012-07-21;8.9;8.5;9.7;8.0;139910.0;3.87;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.685714285714285;0.3980230084109666
2012-07-22;8.4;8.9;9.0;8.3;30070.0;-4.97;0.0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;8.642857142857142;3.736247563408701
2012-07-23;8.4;8.4;9.2;7.8;146400.0;0.0;0.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;8.642857142857142;-9.160743326595874
2012-07-24;8.6;8.4;8.9;8.3;40950.0;1.78;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;8.7;-1.2506861837385763
2012-07-25;8.8;8.6;8.9;8.4;64720.0;2.33;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;8.7;-19.47523121340544
2012-07-26;8.9;8.8;8.9;8.6;32380.000000000004;1.14;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;8.742857142857142;15.2858367920715
2012-07-27;8.9;8.9;8.9;8.8;26670.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;8.842857142857142;10.409410502705871
2012-07-28;8.9;8.9;8.9;8.7;16170.000000000002;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;8.957142857142857;0.12659443698239436
2012-07-29;8.7;8.9;8.9;8.7;11460.0;-2.02;0.0;0;0;-100;-100;0;0;0;0;0;0;-100;-100;-100;0;0;0;0;9.071428571428571;3.6076761348372712
2012-07-30;9.1;8.7;9.1;8.7;51260.0;4.48;1.0;0;0;100;100;0;0;0;0;0;0;100;100;0;0;0;0;0;9.299999999999999;-9.117886183738731
2012-07-31;9.4;9.1;9.4;9.1;70170.0;2.75;1.0;0;0;100;100;0;0;0;0;0;0;100;100;0;0;0;0;0;9.6;-1.350686183738576
2012-08-01;9.6;9.4;9.6;9.1;68700.0;2.14;1.0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;9.899999999999999;-19.875231213405442
2012-08-02;10.5;9.6;11.0;9.4;126690.0;10.26;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.214285714285714;15.414408220642928
2012-08-03;11.0;10.5;11.1;10.3;61640.0;4.18;1.0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.47142857142857;10.880839074134443
2012-08-04;11.0;11.0;11.3;10.5;52320.0;0.0;0.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;10.714285714285714;0.4694515798395378
2012-08-05;10.9;11.0;11.3;10.1;67280.0;-1.0;0.0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;-100;0;10.928571428571427;3.9505332776944164
2012-08-06;10.9;10.9;11.2;10.6;51640.0;0.0;0.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;11.014285714285714;-9.032171898024446
2012-08-07;11.1;10.9;11.1;10.6;41650.0;2.21;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.071428571428571;-1.1221147551671482
2012-08-08;11.1;11.1;11.1;10.9;31320.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;11.142857142857142;-19.618088356262582
2012-08-09;11.1;11.1;12.0;10.8;101880.0;0.0;0.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;11.242857142857142;14.985836792071499
2012-08-10;11.4;11.1;11.6;11.0;63600.0;2.98;1.0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;11.399999999999999;10.352267645563014
2012-08-11;11.5;11.4;11.6;11.4;21790.0;1.05;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;11.557142857142855;0.12659443698239614
2012-08-12;11.6;11.5;11.8;11.4;30340.0;0.96;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;11.87142857142857;3.7076761348372727
2012-08-13;12.0;11.6;12.1;11.5;54040.0;3.61;1.0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;12.214285714285715;-9.132171898024447
2012-08-14;12.2;12.0;12.3;11.9;44020.0;1.25;1.0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;12.242857142857142;-1.1935433265957194
2012-08-15;13.3;12.2;13.3;12.2;57560.0;8.7;1.0;0;0;100;100;0;0;0;0;0;0;100;100;0;0;0;0;0;12.257142857142856;-18.532374070548297
2012-08-16;13.5;13.3;13.8;12.5;96600.0;1.89;1.0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;11.74285714285714;16.8858367920715
2012-08-17;11.6;13.5;15.4;10.6;221030.0;-14.22;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.47142857142857;10.480839074134442
2012-08-18;11.6;11.6;12.9;11.0;88050.0;0.0;0.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;11.142857142857142;0.6408801512681086
2012-08-19;8.0;11.6;11.6;7.6;238860.0;-31.09;0.0;0;0;-100;0;0;0;0;0;0;100;-100;0;-100;0;0;0;0;10.642857142857142;1.3362475634087008
2012-08-20;10.1;8.0;10.5;7.8;192500.0;26.25;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.157142857142858;-8.97502904088159
